line_id;station_1;station_2;opened;closed;electrified;gauge_mm;source;comment
L_11b14fbdcb;Brochocin Trzebnicki;Wrocław Psie Pole;1886-01-01;;false;;Lijewski;
L_f48d64585e;Brochocin Trzebnicki;Trzebnica;1886-01-01;;false;;Lijewski;
L_87a5280582;Kołomyja;Słoboda Rungurska Kopalnia;1886-01-01;;false;;Semaforek;
L_796f56721d;Kołomyja Nadworniańskie Przedmieście;Szeparowce Kniażdwór;1886-01-01;;false;;Semaforek;
L_49fbb8c26f;Gardeja;Łasin;1886-01-01;;false;;Lijewski;
L_e9040e8596;Białystok;Krynki;1886-01-01;;false;;Lijewski;
L_e5a6cde29c;Andrzejewicze;Krynki;1886-01-01;;false;;Lijewski;
L_3bfc8e98a6;Andrzejewicze;Wołkowysk;1886-01-01;;false;;Lijewski;
L_70de18fcd7;Słonim;Wołkowysk;1886-01-01;;false;;Semaforek;
L_fd2663dcdf;Baranowicze;Słonim;1886-01-01;;false;;Semaforek;
L_8ec569d4b6;Mikaszewicze;Łuniniec;1886-01-01;;false;;Semaforek;
L_79e743df1d;Mikaszewicze;Mozyr;1886-01-01;;false;;Semaforek;
L_ec1ee2f01d;Homel;Mozyr;1886-01-01;;false;;Semaforek;
L_5709e05974;Stryj;Ławoczne;1887-01-01;;false;;Semaforek;
L_7348b0ff81;Beskid;Ławoczne;1887-01-01;;false;;Semaforek;
L_269dbbe076;Poznań Wschodni;Swarzędz;1887-01-01;;false;;Lijewski;
L_99f45e7ef1;Swarzędz;Września;1887-01-01;;false;;Lijewski;
L_aa99ff6974;Brodnica;Tama Brodzka;1887-01-01;;false;;Lijewski;W przeciwieństwie do Pod-Semaforkiem, u Lijewskiego nie ma na tym odcinku wymienionej stacji Tama Brodzka.
L_5ee2db19de;Lidzbark;Tama Brodzka;1887-01-01;;false;;Lijewski;W przeciwieństwie do Pod-Semaforkiem, u Lijewskiego nie ma na tym odcinku wymienionej stacji Tama Brodzka.
L_6df54751e4;Działdowo;Lidzbark;1887-01-01;;false;;Lijewski;
L_654025fd7f;Opole Zachodnie;Szydłów;1887-01-01;;false;;Lijewski;
L_75e63593fa;Nysa;Szydłów;1887-01-01;;false;;Lijewski;
L_43336a5315;Niemodlin;Szydłów;1887-01-01;;false;;Lijewski;
L_2b64e4c3aa;Gracze;Niemodlin;1887-01-01;;false;;Lijewski;
L_00e664c424;Gracze;Lipowa Śląska;1887-01-01;;false;;Lijewski;
L_4147364dec;Lwów;Żółkiew;1887-01-01;;false;;Semaforek;
L_b26d7d9084;Rawa Ruska;Żółkiew;1887-01-01;;false;;Semaforek;
L_eaa17381e6;Hrebenne;Rawa Ruska;1887-01-01;;false;;Lijewski;
L_1c4aec2456;Bełżec;Hrebenne;1887-01-01;;false;;Lijewski;
L_42a12aa8b3;Dębica;Mielec;1887-01-01;;false;;Lijewski;
L_251782db68;Mielec;Tarnobrzeg;1887-01-01;;false;;Lijewski;
L_1b89adc3a0;Sobów;Tarnobrzeg;1887-01-01;;false;;Lijewski;
L_1191fe6943;Sandomierz;Sobów;1887-01-01;;false;;Lijewski;
L_a30eec61db;Grębów;Sobów;1887-01-01;;false;;Lijewski;
L_ddb94fb3a9;Grębów;Rozwadów;1887-01-01;;false;;Lijewski;
L_0ce2f55e9f;Gniezno;Mieleszyn;1887-01-01;;false;;Lijewski;Ośno to dawna nazwa stacji Mieleszyn
L_31b8db38f5;Janowiec Wielkopolski;Mieleszyn;1887-01-01;;false;;Lijewski;Ośno to dawna nazwa stacji Mieleszyn
L_cb6e790561;Damasławek;Janowiec Wielkopolski;1887-01-01;;false;;Lijewski;Ośno to dawna nazwa stacji Mieleszyn
L_db27e8c8db;Damasławek;Kcynia;1887-01-01;;false;;Lijewski;Ośno to dawna nazwa stacji Mieleszyn
L_e6376db164;Kcynia;Nakło nad Notecią;1887-01-01;;false;;Lijewski;Ośno to dawna nazwa stacji Mieleszyn
L_186e18768c;Olsztyn;Olsztynek;1887-01-01;;false;;Lijewski;
L_3e9c30de04;Międzyrzecz;Wierzbno;1887-01-01;;false;;Lijewski;W przeciwieństwie do Pod-Semaforkiem, u Lijewskiego nie ma na tym odcinku wymienionej stacji Wierzbno.
L_c1257eb75d;Kazimierz;Strzemieszyce Północne;1887-01-01;;false;;Lijewski;
L_202e33c576;Kazimierz;Sosnowiec Południowy;1887-01-01;;false;;Lijewski;
L_9606ae5c17;Kazimierz;Maczki;1887-01-01;;false;;Lijewski;
L_a309456e21;Chełm;Włodawa;1887-01-01;;false;;Lijewski;
L_2d9c27359c;Brześć nad Bugiem;Włodawa;1887-01-01;;false;;Lijewski;
L_84d9df741a;Siedlce;Sokołów Podlaski;1887-01-01;;false;;Lijewski;
L_171e9e8197;Małkinia;Sokołów Podlaski;1887-01-01;;false;;Lijewski;
L_67af8e25b1;Poręba;Zabrze;1887-01-01;;false;;Lijewski;
L_e6ee58dc47;Strzałkowo;Września;1888-01-01;;false;;Lijewski;
L_e592a5d767;Głuchołazy;Głuchołazy Zdrój;1888-01-01;;false;;Lijewski;
L_85fb602eba;Głuchołazy Zdrój;Mikulovice;1888-01-01;;false;;Lijewski;
L_9a8e1f3017;Jesenik;Mikulovice;1888-01-01;;false;;Semaforek;
L_514d74b9ce;Jesenik;Lipova Lazne;1888-01-01;;false;;Semaforek;
L_ef54aec413;Pniewy;Rokietnica;1888-01-01;;false;;Lijewski;
L_939aa1ff41;Bielsko Biała;Wadowice;1888-01-01;;false;;Lijewski;
L_857aeafeec;Kalwaria Zebrzydowska Lanckorona;Wadowice;1888-01-01;;false;;Lijewski;
L_a5082191d6;Bielsko Biała;Skoczów;1888-01-01;;false;;Lijewski;
L_cda5c1e954;Goleszów;Skoczów;1888-01-01;;false;;Lijewski;
L_c4d339f5d9;Cieszyn Zachodni;Goleszów;1888-01-01;;false;;Lijewski;
L_34ef86ec8c;Cieszyn Zachodni;Frydek Mistek;1888-01-01;;false;;Semaforek;
L_8dee7a414d;Frydek Mistek;Frydlant nad Ostravici;1888-01-01;;false;;Semaforek;
L_5138fd317c;Frydlant nad Ostravici;Valašske Meziřiči;1888-01-01;;false;;Semaforek;
L_f6c2605982;Międzychód;Pniewy;1888-01-01;;false;;Lijewski;
L_84d33c07b7;Kalisz Pomorski;Wałcz;1888-01-01;;false;;Lijewski;
L_1f0c901cec;Terespol Pomorski;Świecie nad Wisłą;1888-01-01;;false;;Lijewski;
L_9c9b156f00;Nidzica;Olsztynek;1888-01-01;;false;;Lijewski;
L_4599877db2;Działdowo;Nidzica;1888-01-01;;false;;Lijewski;
L_dd15054cc7;Kąkolewo;Leszno;1888-01-01;;false;;Lijewski;W przeciwieństwie do Pod-Semaforkiem, u Lijewskiego nie ma na tym odcinku wymienionej stacji Kąkolewo.
L_dc8997953f;Gostyń;Kąkolewo;1888-01-01;;false;;Lijewski;W przeciwieństwie do Pod-Semaforkiem, u Lijewskiego nie ma na tym odcinku wymienionej stacji Kąkolewo.
L_4f705ed09a;Gostyń;Jarocin;1888-01-01;;false;;Lijewski;W przeciwieństwie do Pod-Semaforkiem, u Lijewskiego nie ma na tym odcinku wymienionej stacji Kąkolewo.
L_95e9a5d224;Karzec;Leszno;1888-01-01;;false;;Lijewski;
L_a5e8932e65;Karzec;Krobia;1888-01-01;;false;;Lijewski;
L_1d8cfd93c6;Kobylin;Krobia;1888-01-01;;false;;Lijewski;
L_ae5a118269;Kobylin;Krotoszyn;1888-01-01;;false;;Lijewski;
L_4bbf5723b5;Krotoszyn;Ostrów Wielkopolski;1888-01-01;;false;;Lijewski;
L_3777fb372b;Gliwice;Zabrze Makoszowy;1888-01-01;;false;;Lijewski;W przeciwieństwie do Pod-Semaforkiem, u Lijewskiego nie ma na tym odcinku wymienionej stacji Zabrze Makoszowy.
L_5dd091f9f9;Gierałtowice;Zabrze Makoszowy;1888-01-01;;false;;Lijewski;W przeciwieństwie do Pod-Semaforkiem, u Lijewskiego nie ma na tym odcinku wymienionej stacji Zabrze Makoszowy.
L_2278e54883;Gierałtowice;Orzesze;1888-01-01;;false;;Lijewski;W przeciwieństwie do Pod-Semaforkiem, u Lijewskiego nie ma na tym odcinku wymienionej stacji Zabrze Makoszowy.
L_9466f62509;Hanušovice;Lipova Lazne;1888-01-01;;false;;Semaforek;
L_a518205743;Jablonec nad Nisou;Liberec;1888-01-01;;false;;Semaforek;
L_088ecb84fe;Rogoźno Wielkopolskie;Wągrowiec;1888-01-01;;false;;Lijewski;
L_ae3e8914a3;Goleszów;Ustroń;1888-01-01;;false;;Lijewski;
L_b5b412db7f;Inowrocław Mątwy;Kruszwica;1889-01-01;;false;;Lijewski;
L_944d28bdac;Tłumaczów;Ścinawka Średnia;1889-01-01;;false;;Lijewski;
L_76a93af620;Broumov;Tłumaczów;1889-01-01;;false;;Lijewski;
L_7ea7b134bf;Damasławek;Wągrowiec;1889-01-01;;false;;Lijewski;
L_f7e4fee2e0;Damasławek;Żnin;1889-01-01;;false;;Lijewski;
L_b0f88a54f5;Barcin;Żnin;1889-01-01;;false;;Lijewski;
L_a0499ae2c6;Barcin;Inowrocław;1889-01-01;;false;;Lijewski;
L_807d397c56;Jełowa;Opole Główne;1889-01-01;;false;;Lijewski;
L_7db339e9dd;Jełowa;Namysłów;1889-01-01;;false;;Lijewski;
L_91eea17b74;Kożuchów;Nowa Sól;1889-01-01;;false;;Lijewski;
L_94f9d37432;Königsberg;Labiau;1889-01-01;;false;;Semaforek;
L_75ed23e9d8;Brody Wąskotorowe;Trzcianka Zachodnia;1889-01-01;;false;750.0;Lijewski;
L_0f7d154fa7;Poprad Tatry;Studeny Potok;1889-01-01;;false;;Semaforek;
L_fe529d4544;Kežmarok;Studeny Potok;1889-01-01;;false;;Semaforek;
L_42875d6544;Kożuchów;Stypułów;1890-01-01;;false;;Lijewski;
L_66e9ac11d4;Stypułów;Żagań;1890-01-01;;false;;Lijewski;
L_e39d6d4da1;Chocianów;Rokitki;1890-01-01;;false;;Lijewski;
L_6407c348b5;Chocianów;Niegosławice;1890-01-01;;false;;Lijewski;
L_ef0ac520c9;Rzeszów;Strzyżów;1890-01-01;;false;;Lijewski;
L_e3cd84fd56;Jasło;Strzyżów;1890-01-01;;false;;Lijewski;
L_707357b069;Ośno Lubuskie;Rzepin;1890-01-01;;false;;Lijewski;W przeciwieństwie do Pod-Semaforkiem, u Lijewskiego nie ma na tym odcinku wymienionej stacji Ośno Lubuskie.
L_d2e5f3117a;Ośno Lubuskie;Sulęcin;1890-01-01;;false;;Lijewski;W przeciwieństwie do Pod-Semaforkiem, u Lijewskiego nie ma na tym odcinku wymienionej stacji Ośno Lubuskie.
L_9bcd0b79c8;Bertsdorf;Zittau;1890-01-01;;false;750.0;Semaforek;
L_2b2037de66;Bertsdorf;Kurort Oybin;1890-01-01;;false;750.0;Semaforek;
L_32275350ab;Bertsdorf;Kurort Jonsdorf;1890-01-01;;false;750.0;Semaforek;
L_b680251556;Roztoka;Strzegom;1890-01-01;;false;;Lijewski;
L_f0f3c19315;Bolków;Roztoka;1890-01-01;;false;;Lijewski;
L_71f60aeafa;Kłodzko Miasto;Polanica Zdrój;1890-01-01;;false;;Lijewski;W przeciwieństwie do Pod-Semaforkiem, u Lijewskiego nie ma na tym odcinku wymienionej stacji Polanica Zdrój.
L_8f3a78103e;Polanica Zdrój;Szczytna Śląska;1890-01-01;;false;;Lijewski;W przeciwieństwie do Pod-Semaforkiem, u Lijewskiego nie ma na tym odcinku wymienionej stacji Polanica Zdrój.
L_b3e6609c3e;Bielawa Zachodnia;Dzierżoniów;1891-01-01;;false;;Lijewski;
L_9c6f2cdf42;Heinrichswalde;Tilsit;1891-01-01;;false;;Semaforek;
L_d16f0fa012;Cieplice Zdrój;Jelenia Góra;1891-01-01;;false;;Lijewski;
L_bbec9b5a38;Labiau;Liebenfelde;1891-01-01;;false;;Semaforek;
L_e315b59faf;Liebenfelde;Skaisgirren;1891-01-01;;false;;Semaforek;
L_adaca76e12;Heinrichswalde;Skaisgirren;1891-01-01;;false;;Semaforek;
L_0a023cd71d;Forst;Weißwasser;1891-01-01;;false;;Semaforek;
L_d272f8c66a;Kożuchów;Popęszyce;1891-01-01;;false;;Lijewski;
L_2f93b54b88;Grodków Śląski;Przeworno;1891-01-01;;false;;Lijewski;
L_63f11cd4ef;Głęboka Śląska;Przeworno;1891-01-01;;false;;Lijewski;
L_9f32a82a3e;Cieplice Zdrój;Piechowice;1891-01-01;;false;;Lijewski;
L_67e0aaa9a3;Beskid;Volóc;1891-01-01;;false;;Semaforek;
L_5d8f5712f2;Bátyú;Volóc;1891-01-01;;false;;Semaforek;
L_41043e3dd4;Herby Stare;Lubliniec;1892-01-01;;false;;Lijewski;
L_bec2e23034;Niegosławice;Popęszyce;1892-01-01;;false;;Lijewski;
L_4458e9d6e6;Międzyrzecz;Sulęcin;1892-01-01;;false;;Lijewski;
L_88cfea6e18;Horni Benešov;Opava Vychod;1892-01-01;;false;;Semaforek;
L_be5376b300;Goleniów;Łoźnica;1892-01-01;;false;;Lijewski;
L_6661113ea6;Wysoka Kamieńska;Łoźnica;1892-01-01;;false;;Lijewski;
L_78b42df3a8;Kamień Pomorski;Wysoka Kamieńska;1892-01-01;;false;;Lijewski;
L_0d5586f85f;Recław;Wysoka Kamieńska;1892-01-01;;false;;Lijewski;W przeciwieństwie do Pod-Semaforkiem, u Lijewskiego nie ma na tym odcinku wymienionej stacji Recław.
L_523e0c48a6;Recław;Wolin;1892-01-01;;false;;Lijewski;W przeciwieństwie do Pod-Semaforkiem, u Lijewskiego nie ma na tym odcinku wymienionej stacji Recław.
L_56aa4ba6db;Mogilno;Strzelno;1892-01-01;;false;;Lijewski;
L_5e6cda0323;Ragnit;Tilsit;1892-01-01;;false;;Semaforek;
L_5a05008712;Pillkallen;Stallupönen;1892-01-01;;false;;Semaforek;
L_9b2af1b583;Godków;Siekierki;1892-01-01;;false;;Lijewski;
L_f597e207b6;Siekierki;Wriezen;1892-01-01;;false;;Lijewski;
L_45ee905590;Kežmarok;Spišska Bela;1892-01-01;;false;;Semaforek;
L_9b925246a2;Głęboka Śląska;Wiązów;1893-01-01;;false;;Lijewski;
L_5d0015a910;Malbork;Myślice;1893-01-01;;false;;Lijewski;
L_71efef200c;Małdyty;Myślice;1893-01-01;;false;;Lijewski;
L_795af4aae2;Elbląg;Myślice;1893-01-01;;false;;Lijewski;
L_22b993f03c;Miłomłyn;Myślice;1893-01-01;;false;;Lijewski;
L_7d9a1f63fe;Miłomłyn;Ostróda;1893-01-01;;false;;Lijewski;
L_c28c9c517d;Fordon;Unisław Pomorski;1893-01-01;;false;;Lijewski;
L_3fbf5e3b37;Chełmża;Unisław Pomorski;1893-01-01;;false;;Lijewski;
L_8b5c09b4be;Resko Południowe;Wyszogóra;1893-01-01;;false;;Lijewski;
L_08f312c00d;Dziewiętlice;Otmuchów;1893-01-01;;false;;Lijewski;
L_2a51962202;Bernartice u Javornika;Dziewiętlice;1893-01-01;;false;;Lijewski;
L_208fdd1bd4;Pillkallen;Rautenburg;1893-01-01;;false;;Semaforek;
L_d64c87b7d1;Bardejov;Kapušany;1893-01-01;;false;;Semaforek;
L_86d49a98c3;Czerwony Bór;Łapy;1893-01-01;;false;;Lijewski;
L_b2c69a14c8;Czerwony Bór;Śniadowo;1893-01-01;;false;;Lijewski;
L_daa8953f0d;Ostrołęka;Śniadowo;1893-01-01;;false;;Lijewski;
L_114dd69b87;Ostrołęka;Ostrów Mazowiecka;1893-01-01;;false;;Lijewski;
L_8b123842ed;Małkinia;Ostrów Mazowiecka;1893-01-01;;false;;Lijewski;
L_b22d626820;Lubartów;Lublin;1893-01-01;;false;;Lijewski;
L_906edf339a;Lubartów;Parczew;1893-01-01;;false;;Lijewski;
L_21a0b5997e;Parczew;Radzyń Podlaski;1893-01-01;;false;;Lijewski;
L_470d6434ca;Radzyń Podlaski;Łuków;1893-01-01;;false;;Lijewski;
L_0a7e0d0136;Podolinec;Spišska Bela;1893-01-01;;false;;Semaforek;
L_098ee42e37;Głęboka Śląska;Strzelin;1894-01-01;;false;;Lijewski;
L_b095a3db14;Chełmża;Kowalewo Pomorskie;1894-01-01;;false;;Lijewski;
L_33cc3c1ee5;Ahlbeck;Świnoujście;1894-01-01;;false;;Lijewski;W przeciwieństwie do Pod-Semaforkiem, u Lijewskiego nie ma na tym odcinku wymienionej stacji Ahlbeck.
L_e2e580dcc3;Ahlbeck;Heringsdorf;1894-01-01;;false;;Lijewski;W przeciwieństwie do Pod-Semaforkiem, u Lijewskiego nie ma na tym odcinku wymienionej stacji Ahlbeck.
L_0741d02a64;Rydlewo;Żnin Wąskotorowy;1894-01-01;;false;600.0;Lijewski;Stacja pośrednia w Rydlewie dodana na podstawie Atlasu Kolejowego (https://www.atlaskolejowy.net/pl/kujawsko-pomorskie/?id=linia&poz=936).
L_45efc105a0;Biskupin;Rydlewo;1894-01-01;;false;600.0;Lijewski;Stacja pośrednia w Rydlewie dodana na podstawie Atlasu Kolejowego (https://www.atlaskolejowy.net/pl/kujawsko-pomorskie/?id=linia&poz=936).
L_5733d56ce0;Biskupin;Rogowo;1894-01-01;;false;600.0;Lijewski;Stacja pośrednia w Rydlewie dodana na podstawie Atlasu Kolejowego (https://www.atlaskolejowy.net/pl/kujawsko-pomorskie/?id=linia&poz=936).
L_e46c0172f7;Biskupin;Szelejewo Wąskotorowe;1894-01-01;;false;600.0;Lijewski;
L_dcc0d57294;Morąg;Orneta;1894-01-01;;false;;Lijewski;
L_0c3d422dab;Dębnica Kaszubska;Słupsk;1894-01-01;;false;;Lijewski;
L_63bbbc7401;Nakło nad Notecią;Więcbork;1894-01-01;;false;;Lijewski;
L_84fd69170e;Sępólno Krajeńskie;Więcbork;1894-01-01;;false;;Lijewski;
L_b2ecc23fc7;Chojnice;Sępólno Krajeńskie;1894-01-01;;false;;Lijewski;
L_f1d41b76cc;Fosowskie;Lubliniec;1894-01-01;;false;;Lijewski;
L_0a269e48bf;Ragnit;Rautenburg;1894-01-01;;false;;Semaforek;
L_42e127aed0;Olsztynek;Ostróda;1894-01-01;;false;;Lijewski;
L_154036a9f7;Niemcza;Piława Górna;1894-01-01;;false;;Lijewski;
L_c4a6ed4f19;Nowy Świętów;Sławniowice Nyskie;1894-01-01;;false;;Lijewski;
L_1c1a079dce;Chryplin;Delatyn;1894-01-01;;false;;Semaforek;
L_d870036995;Delatyn;Worochta;1894-01-01;;false;;Semaforek;
L_6363a8605f;Worochta;Woronienka;1894-01-01;;false;;Semaforek;
L_662dd53a90;Jablonec nad Nisou;Smržovka;1894-01-01;;false;;Semaforek;
L_caf9612937;Smržovka;Tanvald;1894-01-01;;false;;Semaforek;
L_82f8001f96;Josefuv Dul;Smržovka;1894-01-01;;false;;Semaforek;
L_324baef463;Przedkowice;Sulmierzyce;1894-01-01;;false;750.0;Lijewski;Poprawione według danych z Pod-Semaforkiem oraz Atlasu Kolejowego - Sulmierzyce zamiast Żmigrodu.
L_5484a235f7;Prusice;Przedkowice;1894-01-01;;false;750.0;Lijewski;Poprawione według danych z Pod-Semaforkiem oraz Atlasu Kolejowego - Sulmierzyce zamiast Żmigrodu.
L_be4d25dc12;Rahó;Sighetul Marmatiei;1894-01-01;;false;;Semaforek;
L_bd9ca5d10c;Körösmezo;Rahó;1894-01-01;;false;;Semaforek;
L_4849990b6c;Bielsk Podlaski;Hajnówka;1894-01-01;;false;;Lijewski;
L_1c448760fa;Kiwierce;Łuck;1894-01-01;;false;;Semaforek;
L_875ef4bab8;Bibiela;Tarnowskie Góry Lasowice;1895-01-01;;false;;Lijewski;
L_d0fbc39353;Chwarstnica;Gryfino;1895-01-01;;false;;Lijewski;
L_217cfdaba8;Chwarstnica;Swobnica;1895-01-01;;false;;Lijewski;
L_293697f2c7;Stara Dąbrowa;Stargard Szczeciński;1895-01-01;;false;1000.0;Lijewski;Lijewski odnotowuje otwarcie fragmentu tej linii, ale w Pod-Semaforkiem jest podane więcej znajdujących się na niej stacji.
L_ac9c25fee4;Stara Dąbrowa;Trąbki;1895-01-01;;false;1000.0;Lijewski;Lijewski odnotowuje otwarcie fragmentu tej linii, ale w Pod-Semaforkiem jest podane więcej znajdujących się na niej stacji.
L_5ebbb75360;Ińsko;Trąbki;1895-01-01;;false;1000.0;Lijewski;Lijewski odnotowuje otwarcie fragmentu tej linii, ale w Pod-Semaforkiem jest podane więcej znajdujących się na niej stacji.
L_64fd785d9d;Białośliwie;Nieżychowo Zakłady Przemysłowe;1895-01-01;;false;600.0;Lijewski;
L_b07757fc24;Czajcze;Nieżychowo Zakłady Przemysłowe;1895-01-01;;false;600.0;Lijewski;
L_4d69336e7e;Czajcze;Łobżenica;1895-01-01;;false;600.0;Lijewski;
L_1b9a11d14a;Czajcze;Wysoka Wąskotorowa;1895-01-01;;false;600.0;Lijewski;
L_c9ab928b69;Bydgoszcz Wąskotorowa;Smukała;1895-01-01;;false;600.0;Lijewski;
L_dea7c3f679;Morzewiec;Smukała;1895-01-01;;false;600.0;Lijewski;
L_6fc0726920;Koronowo;Morzewiec;1895-01-01;;false;600.0;Lijewski;
L_27d4c3f78a;Kania Wąskotorowa;Stara Dąbrowa;1895-01-01;;false;;Lijewski;
L_9df0cd7ef1;Gądecz;Maksymilianowo;1895-01-01;;false;;Lijewski;
L_be68fae021;Kasprowo;Morzewiec;1895-01-01;;false;600.0;Lijewski;
L_67fc75cc06;Resko Północne;Skrzydłowo;1895-01-01;;false;1000.0;Lijewski;Lijewski dodaje jeszcze za Skrzydłowem Rymań, ale na podstawie Atlasu Kolejowego i Pod-Semaforkiem wydaje się, że była to inna linia.
L_68407321a7;Liszkowo Rozgraniczenie;Łobżenica;1895-01-01;;false;600.0;Lijewski;
L_48861cc3f0;Liszkowo Rozgraniczenie;Witosław;1895-01-01;;false;600.0;Lijewski;
L_67e1ddd6aa;Gościno;Kołobrzeg;1895-01-01;;false;1000.0;Lijewski;W przeciwieństwie do Pod-Semaforkiem, u Lijewskiego nie ma na tym odcinku wymienionej stacji Skrzydłowo.
L_793a117f38;Gościno;Rymań;1895-01-01;;false;1000.0;Lijewski;W przeciwieństwie do Pod-Semaforkiem, u Lijewskiego nie ma na tym odcinku wymienionej stacji Skrzydłowo.
L_44f0740bd7;Rymań;Skrzydłowo;1895-01-01;;false;1000.0;Lijewski;W przeciwieństwie do Pod-Semaforkiem, u Lijewskiego nie ma na tym odcinku wymienionej stacji Skrzydłowo.
L_837a3e822c;Ośno;Rogowo;1895-01-01;;false;600.0;Lijewski;
L_61eadeffbf;Miłków;Mysłakowice;1895-01-01;;false;;Lijewski;
L_720b456ae4;Karpacz;Miłków;1895-01-01;;false;;Lijewski;
L_9fceba0e85;Kasprowo;Łukowiec;1895-01-01;;false;600.0;Lijewski;
L_271e9e4884;Wierzchucin Królewski;Łukowiec;1895-01-01;;false;600.0;Lijewski;
L_b5479996b6;Kasprowo;Suchary;1895-01-01;;false;600.0;Lijewski;
L_9135b7479e;Choszczno;Kalisz Pomorski;1895-01-01;;false;;Lijewski;
L_ae2899bc0a;Körösmezo;Woronienka;1895-01-01;;false;;Semaforek;
L_c89894affb;Malczyce;Strzegom;1895-01-01;;false;;Lijewski;
L_3ea27fbce0;Ognica;Ulikowo;1895-01-01;;false;;Semaforek;Lijewski podaje otwarcie odcinka Stargard Szczeciński-Ognica, ale wydaje się, że taka linia nigdy nie istniała.
L_468a68c8bd;Jerzmanice Zdrój;Złotoryja;1895-01-01;;false;;Lijewski;W przeciwieństwie do Pod-Semaforkiem, u Lijewskiego nie ma na tym odcinku wymienionej stacji Jerzmanice Zdrój.
L_a6c0ad0040;Jerzmanice Zdrój;Świerzawa;1895-01-01;;false;;Lijewski;W przeciwieństwie do Pod-Semaforkiem, u Lijewskiego nie ma na tym odcinku wymienionej stacji Jerzmanice Zdrój.
L_692e258e93;Zabrze Biskupice;Zabrze Północne;1895-01-01;;false;;Lijewski;
L_cb584c8ecb;Gościno;Lepino Trójkąt;1895-01-01;;false;1000.0;Lijewski;W przeciwieństwie do Pod-Semaforkiem, u Lijewskiego nie ma na tym odcinku wymienionej stacji Lepino Trójkąt.
L_20cf9af26b;Lepino Trójkąt;Sławoborze;1895-01-01;;false;1000.0;Lijewski;W przeciwieństwie do Pod-Semaforkiem, u Lijewskiego nie ma na tym odcinku wymienionej stacji Lepino Trójkąt.
L_e1388b9102;Bydgoszcz;Szubin;1895-01-01;;false;;Lijewski;
L_7355d02b02;Szubin;Żnin;1895-01-01;;false;;Lijewski;
L_72da36457d;Jankowa Żagańska;Przewóz;1895-01-01;;false;;Lijewski;
L_aa0b3a9393;Dębnica Kaszubska;Jamrzyno;1895-01-01;;false;;Lijewski;
L_38452857d5;Kalisz Pomorski;Ognica;1895-01-01;;false;;Lijewski;W przeciwieństwie do Pod-Semaforkiem, u Lijewskiego nie ma na tym odcinku wymienionej stacji Ognica.
L_9dcd1bc21a;Krzanowice Południowe;Racibórz;1895-01-01;;false;;Lijewski;W przeciwieństwie do Pod-Semaforkiem, u Lijewskiego nie ma na tym odcinku wymienionej stacji Chuchelna i Kravaře ve Slezsku.
L_9c02b0f192;Chuchelna;Krzanowice Południowe;1895-01-01;;false;;Lijewski;W przeciwieństwie do Pod-Semaforkiem, u Lijewskiego nie ma na tym odcinku wymienionej stacji Chuchelna i Kravaře ve Slezsku.
L_74746aa261;Chuchelna;Kravaře ve Slezsku;1895-01-01;;false;;Lijewski;W przeciwieństwie do Pod-Semaforkiem, u Lijewskiego nie ma na tym odcinku wymienionej stacji Chuchelna i Kravaře ve Slezsku.
L_0386b78e38;Kravaře ve Slezsku;Opava Vychod;1895-01-01;;false;;Lijewski;W przeciwieństwie do Pod-Semaforkiem, u Lijewskiego nie ma na tym odcinku wymienionej stacji Chuchelna i Kravaře ve Slezsku.
L_06466c1d5f;Milicz Wąskotorowy;Przedkowice;1895-01-01;;false;750.0;Lijewski;
L_3fe73afb3c;Milicz Wąskotorowy;Sulmierzyce;1895-01-01;;false;750.0;Lijewski;
L_09595eef67;Nakło nad Notecią;Trzeciewnica;1895-01-01;;false;600.0;Lijewski;W przeciwieństwie do Pod-Semaforkiem, u Lijewskiego nie ma na tym odcinku wymienionej stacji Trzeciewnica.
L_1fdc12172e;Suchary;Trzeciewnica;1895-01-01;;false;600.0;Lijewski;W przeciwieństwie do Pod-Semaforkiem, u Lijewskiego nie ma na tym odcinku wymienionej stacji Trzeciewnica.
L_6280e1ddad;Olszewka Wyrzyska;Trzeciewnica;1895-01-01;;false;600.0;;
L_6344753916;Olszewka Wyrzyska;Radzicz Rozgraniczenie;1895-01-01;;false;600.0;;
L_36b3d258b5;Dobra Nowogardzkie;Kania Wąskotorowa;1895-01-01;;false;;Lijewski;
L_fc3f404bf5;Leszno;Włoszakowice;1895-01-01;;false;;Lijewski;
L_6a30467596;Bieniów;Krzystkowice;1895-01-01;;false;;Lijewski;
L_595c73059c;Janów;Lwów;1895-01-01;;false;;Semaforek;
L_5ee312baf8;Dobra Nowogardzkie;Stara Dąbrowa;1895-01-01;;false;1000.0;;
L_0b2e7e5458;Błotnica;Wolsztyn;1895-01-01;;false;;Lijewski;
L_9babfde766;Lwówek Śląski;Nowa Wieś Grodziska;1895-01-01;;false;;Lijewski;
L_eb7fcd7282;Nowe Święciany;Postawy;1895-01-01;;false;750.0;Semaforek;
L_c3ec8d46e7;Gliwice;Poręba;1895-01-01;;false;;Lijewski;
L_1680dfd60f;Studeny Potok;Tatranska Lomnica;1895-01-01;;false;;Semaforek;
L_fef424d0e4;Nowe Święciany;Święciany;1895-01-01;;false;750.0;Atlas Kolejowy;
L_1d043e7b1a;Łyntupy Wąskie;Święciany;1895-01-01;;false;750.0;Atlas Kolejowy;
